skill_dribbling,skill_curve,skill_ball_control,skill_moves,age,height_cm,weight_kg,power_strength
67,70,72,3,30,183,81,67
59,53,55,2,34,185,80,81
13,15,33,1,35,188,81,67
72,65,73,3,33,177,75,70
29,31,35,1,32,183,83,57
67,77,68,3,32,180,79,68
38,47,55,2,32,181,91,88
42,34,49,2,33,184,81,80
14,11,12,1,30,184,79,68
69,76,71,3,34,189,82,74
30,32,54,2,32,196,97,88
70,68,70,3,30,184,81,72
71,74,76,3,30,187,78,72
74,75,72,4,32,173,68,60
59,69,60,2,35,188,82,73
70,70,71,3,30,186,87,77
65,79,71,3,31,184,76,68
78,70,77,4,29,172,67,63
74,59,74,3,30,180,79,76
61,61,72,2,29,188,90,84
76,63,75,3,30,178,80,81
30,42,52,2,33,187,77,81
71,67,74,3,34,171,62,58
63,46,66,2,32,182,78,75
66,38,68,3,30,183,82,75
72,68,74,3,31,181,68,58
72,65,74,3,30,181,75,64
65,55,69,3,29,187,86,86
51,48,56,2,31,189,84,86
52,42,58,2,33,186,80,80
68,68,70,3,34,183,82,75
61,33,61,2,30,184,77,75
66,69,74,3,30,188,81,75
61,47,66,2,32,181,81,73
13,12,19,1,33,192,88,66
74,75,75,3,30,179,73,66
54,59,57,2,34,187,86,84
65,59,69,3,31,184,72,72
70,66,73,3,31,180,77,66
70,82,72,3,29,177,74,72
63,40,69,3,31,186,77,80
72,76,75,3,30,188,84,83
24,22,47,2,29,188,78,77
39,37,47,2,30,186,85,82
75,75,75,3,30,173,73,64
67,55,70,3,30,183,75,85
56,24,59,2,29,184,86,85
74,66,72,4,30,181,70,67
74,71,75,3,31,181,75,77
62,48,56,2,30,190,80,79
75,73,71,3,32,179,78,81
50,42,54,2,34,187,82,79
14,9,19,1,29,190,79,63
66,68,69,3,31,189,80,84
50,63,58,2,33,192,84,86
77,77,79,4,28,173,64,66
75,49,72,3,29,188,79,79
64,43,69,3,29,188,83,71
14,16,19,1,35,183,79,67
57,67,63,2,29,185,78,82
72,66,72,3,30,187,78,86
70,72,76,3,28,182,78,68
72,73,70,3,33,177,79,68
74,76,74,4,27,180,79,73
50,25,58,2,31,184,76,76
75,68,75,3,29,192,82,75
77,78,77,3,28,168,65,60
71,70,72,3,31,179,74,68
67,59,72,3,34,179,77,76
72,69,70,3,31,181,74,68
66,69,74,3,29,180,74,77
77,56,68,3,29,189,77,76
66,56,71,3,30,178,86,72
70,68,72,3,30,184,85,81
72,80,74,3,33,178,85,74
71,65,72,3,27,186,82,78
75,72,73,4,29,172,66,60
73,74,74,4,31,177,78,60
74,74,74,4,32,179,71,59
70,78,71,3,31,182,81,65
78,64,75,3,32,176,70,59
47,58,67,2,30,188,81,88
70,54,75,3,29,176,70,63
64,61,71,2,33,178,72,73
73,63,73,3,28,185,86,85
70,58,74,3,28,180,73,74
47,35,64,2,31,186,78,79
18,10,26,1,33,191,88,70
55,68,69,2,30,172,75,77
76,71,74,3,32,179,70,61
54,36,58,2,32,184,73,75
67,56,71,3,31,185,83,83
50,76,62,2,32,190,85,83
57,74,67,2,30,179,79,75
67,66,75,3,35,187,92,92
68,68,75,3,32,180,72,65
76,71,75,4,33,174,75,66
13,16,19,1,31,192,85,40
74,73,73,3,28,190,86,76
73,77,71,3,31,182,72,68
76,72,74,3,27,176,63,40
15,15,22,1,32,203,96,78
61,45,64,2,28,192,94,91
62,42,73,2,29,185,78,72
74,67,74,3,30,187,77,68
70,64,72,3,28,177,83,77
70,69,75,3,29,183,82,72
70,50,71,3,29,177,68,62
61,28,60,2,33,178,77,68
79,76,70,3,28,171,60,53
13,14,12,1,27,188,80,54
63,44,67,2,29,185,78,76
62,31,68,2,31,184,79,77
75,53,73,3,33,173,78,59
13,30,22,1,31,187,82,61
48,38,58,2,31,195,93,86
68,68,76,3,28,190,82,82
70,69,71,3,38,178,82,78
75,70,72,3,27,175,65,51
68,64,73,3,28,188,74,76
70,73,72,3,28,179,75,62
48,40,66,2,30,182,76,76
75,80,73,4,28,174,68,56
70,66,71,3,28,181,76,62
70,47,69,3,28,183,70,72
51,28,66,2,32,187,82,78
65,75,69,2,30,175,72,69
74,63,72,4,28,179,64,60
71,57,67,3,28,183,81,77
64,62,66,2,33,189,89,91
70,56,73,3,28,180,68,63
73,66,75,3,31,179,75,56
67,58,73,3,28,178,68,72
61,58,70,2,29,182,72,71
74,75,73,3,29,172,66,60
71,72,74,3,28,170,64,60
71,57,74,3,31,185,80,76
72,69,73,3,30,177,78,74
68,60,70,3,26,183,77,69
74,67,74,3,31,161,63,57
66,61,72,3,30,188,78,75
75,75,75,4,29,175,72,58
63,64,60,2,30,191,88,76
64,83,72,3,29,177,70,59
17,15,29,1,33,185,86,68
71,58,74,3,32,183,75,73
76,65,77,3,29,169,61,48
68,59,72,2,29,175,75,64
76,64,74,4,28,174,72,64
70,62,74,3,31,186,78,72
51,41,58,2,29,188,83,84
80,74,76,3,26,180,75,73
65,71,73,3,31,180,80,75
74,63,75,3,28,165,60,58
78,73,76,4,27,179,72,70
59,78,67,2,28,186,81,78
68,59,67,3,31,189,82,90
33,24,56,2,29,197,83,90
75,74,78,3,28,180,70,61
70,65,72,3,28,176,67,56
76,66,73,3,29,180,77,80
73,69,75,4,32,168,71,62
42,50,58,2,31,186,80,73
78,77,76,4,26,174,68,40
75,71,74,3,33,174,77,45
77,72,76,3,26,174,64,34
77,67,72,3,28,170,59,32
74,60,73,3,28,174,72,56
20,18,17,1,32,182,79,68
25,31,55,2,29,189,83,85
55,47,64,2,30,192,89,83
64,46,66,3,27,197,87,84
72,59,75,3,28,174,71,65
73,75,75,3,28,186,82,72
71,70,73,3,30,178,72,70
44,24,63,2,29,193,84,89
64,38,69,2,27,190,86,78
76,63,71,3,29,172,65,59
17,12,19,1,32,191,90,72
73,63,72,3,29,182,82,72
63,42,68,3,29,180,75,83
69,66,71,3,28,179,75,64
78,67,74,4,28,174,69,57
74,52,71,3,28,173,64,32
75,65,72,3,27,186,85,85
78,69,72,4,27,174,68,73
64,59,68,3,30,173,72,62
73,69,76,3,29,167,65,63
80,81,74,5,28,177,73,49
73,80,73,3,31,173,63,54
75,68,76,4,28,176,72,60
72,68,74,3,29,178,69,57
76,76,71,3,27,176,71,65
71,72,71,3,31,176,81,74
66,38,67,3,32,191,90,91
72,57,73,3,28,175,64,60
64,46,71,2,30,191,91,88
71,65,69,3,30,180,70,84
76,62,74,3,27,183,77,69
78,72,76,3,29,180,73,66
74,65,74,4,30,175,65,74
71,55,72,3,29,180,76,83
79,71,77,4,30,177,77,75
77,45,74,4,29,178,70,65
48,30,58,2,34,180,74,85
80,71,73,3,27,171,70,61
65,57,70,3,27,180,69,78
73,74,71,4,29,168,65,42
72,74,73,3,31,177,70,72
66,83,69,3,28,176,76,68
74,64,72,3,32,168,65,69
62,54,73,2,28,176,73,72
71,59,73,3,28,185,82,79
79,70,78,4,29,169,63,31
76,49,71,3,28,173,65,70
37,21,56,2,31,196,88,94
67,48,67,3,29,183,82,71
80,67,75,4,28,177,68,41
73,51,72,3,29,176,77,66
62,48,65,2,30,189,86,84
44,50,61,2,29,182,80,76
80,72,72,4,27,166,61,33
70,53,72,3,26,185,70,67
75,68,72,3,30,175,73,69
71,44,71,3,32,183,76,71
72,64,70,3,28,162,65,34
78,63,75,3,29,170,75,67
43,29,54,2,29,185,76,83
78,61,74,3,27,168,63,36
73,65,75,4,29,177,74,62
74,82,72,3,26,176,66,60
67,63,74,2,27,186,79,67
51,49,58,2,28,185,80,85
14,17,21,1,27,188,81,61
21,20,21,1,27,188,83,56
65,64,68,3,31,180,82,80
71,54,62,2,27,179,73,66
60,60,66,2,27,186,79,79
62,44,64,2,35,183,80,75
74,50,68,3,31,180,76,63
70,63,74,3,35,187,82,84
62,66,71,2,27,185,82,78
16,17,22,1,31,190,82,52
18,22,23,1,35,185,78,60
76,59,73,3,35,170,68,44
74,67,73,3,35,172,64,46
45,41,51,2,27,183,79,82
37,39,72,2,27,191,88,87
72,77,75,3,35,173,64,50
58,63,60,2,31,177,72,59
71,42,66,2,31,182,73,73
70,71,74,3,35,175,73,64
67,61,71,3,35,180,75,71
73,50,71,3,27,177,70,48
72,50,72,3,30,178,75,70
69,34,72,3,29,178,79,72
70,65,73,3,28,180,79,65
8,14,12,1,33,184,78,68
49,52,66,3,30,182,80,81
72,62,74,3,27,172,64,78
71,54,70,2,29,183,74,75
76,45,76,3,29,166,56,46
73,79,73,3,31,184,77,69
69,63,67,3,27,174,74,67
71,71,74,2,26,187,80,72
74,58,73,3,34,182,78,75
58,50,71,2,31,173,72,69
65,37,66,3,30,177,79,79
76,74,73,3,18,171,62,48
76,64,73,4,18,181,72,69
77,70,78,3,17,172,63,43
77,50,74,3,21,174,74,52
72,58,73,4,21,174,62,42
75,59,78,3,20,188,82,75
81,66,76,4,19,175,71,42
78,74,77,4,20,175,67,41
81,62,73,4,19,167,58,46
71,50,72,3,19,178,73,56
82,48,78,4,19,175,67,61
73,61,69,3,21,170,76,55
69,55,68,2,21,180,65,59
36,37,45,2,20,190,80,69
75,85,74,4,19,181,74,47
71,64,73,3,20,183,82,75
71,69,73,3,19,183,76,76
78,64,76,3,21,174,67,49
75,82,73,3,22,179,82,70
70,56,69,3,21,177,70,61
77,68,71,3,22,180,72,70
65,29,63,2,21,185,75,75
50,35,63,2,20,188,73,71
70,47,72,3,22,167,60,68
77,67,80,4,21,183,75,68
67,59,65,3,22,184,70,73
65,34,58,2,21,191,80,78
77,58,75,3,21,173,76,72
66,60,71,3,21,185,77,80
74,70,72,3,19,188,75,68
80,56,76,4,21,180,72,59
76,61,77,3,20,170,62,47
60,66,66,2,19,193,79,76
76,67,75,3,20,187,76,69
35,21,69,2,20,191,80,83
72,63,68,3,21,175,72,66
13,20,21,1,23,190,78,65
56,47,63,2,22,191,75,72
35,30,58,2,22,189,82,82
79,73,75,3,22,174,72,65
61,32,66,2,22,192,75,76
40,28,48,2,22,189,80,90
73,41,72,3,21,193,90,80
47,30,53,2,22,183,76,71
78,77,76,3,21,175,67,54
21,13,30,1,21,193,90,68
72,68,70,3,22,182,73,63
72,62,70,3,22,182,75,67
70,60,74,3,21,172,72,58
70,58,69,3,20,173,77,80
62,52,63,2,22,188,77,84
70,64,77,3,20,178,75,62
51,52,57,2,21,183,78,77
69,77,72,3,23,183,70,65
50,28,54,2,21,186,78,84
69,62,73,3,22,181,73,71
74,71,75,3,23,171,66,36
69,48,69,3,22,184,75,76
71,63,73,3,20,178,70,77
53,49,57,2,23,181,76,73
69,64,72,2,22,180,71,63
70,45,72,3,21,175,75,66
54,48,65,2,21,188,88,80
68,64,73,3,23,194,91,94
74,56,75,4,23,187,82,77
73,57,74,3,23,187,77,72
64,54,66,2,22,182,80,78
28,26,44,2,22,188,76,73
77,81,78,4,23,168,64,33
18,18,18,1,24,188,74,56
75,69,75,3,23,183,75,70
75,61,72,4,23,178,75,70
75,74,70,3,23,187,77,74
73,63,76,3,21,175,68,51
80,56,77,4,21,169,64,34
78,65,78,3,22,185,83,64
53,39,66,2,22,189,83,79
71,47,70,3,22,171,70,72
78,61,74,4,20,182,76,61
77,48,73,3,21,172,69,65
70,64,69,3,23,183,77,75
72,49,74,3,21,182,73,60
77,60,73,3,21,180,71,56
53,31,52,2,23,190,79,78
75,47,75,3,23,180,79,65
77,64,71,4,24,173,71,59
57,44,62,2,23,185,74,77
53,33,64,2,25,187,79,79
13,16,25,1,24,185,79,70
36,23,56,2,24,190,80,79
63,60,75,3,24,182,76,66
69,63,71,3,23,178,69,69
69,75,75,3,23,174,74,61
60,48,70,2,24,171,67,72
71,64,72,3,21,183,82,76
21,20,23,1,23,196,92,75
25,21,32,1,22,192,90,70
71,58,69,3,23,168,67,67
16,18,24,1,24,196,85,80
50,31,57,2,23,186,75,76
68,48,70,3,22,181,75,60
62,41,71,2,24,177,76,78
76,49,75,3,22,183,76,58
74,62,75,3,23,176,70,78
74,71,72,4,22,192,78,64
75,56,72,4,22,185,72,63
71,60,76,3,23,183,70,63
10,14,17,1,22,180,80,52
75,75,76,3,23,183,70,67
71,61,74,3,24,183,79,76
76,71,72,3,21,171,63,34
69,70,71,3,24,180,75,66
73,63,73,3,22,178,69,64
52,25,63,2,23,190,76,87
59,56,65,2,22,189,78,74
76,73,74,3,22,181,66,63
68,49,66,3,24,190,83,80
58,41,57,2,23,182,80,74
64,54,66,2,21,186,80,65
68,43,70,2,23,193,80,83
72,74,70,3,24,173,70,69
44,36,59,2,24,186,78,69
76,80,78,4,23,169,69,32
73,65,73,2,24,172,70,59
77,47,75,3,23,176,66,42
65,52,71,3,23,184,82,69
80,66,75,4,22,169,69,62
72,70,74,3,24,185,78,58
78,74,76,3,23,174,70,58
76,77,78,3,22,175,73,56
72,65,74,3,22,183,84,81
70,51,70,3,24,182,70,78
80,74,75,3,21,170,71,53
78,55,74,3,22,171,67,53
75,76,73,3,23,178,75,66
59,59,64,2,24,185,83,76
70,54,72,3,23,186,78,67
74,78,73,3,23,177,67,49
69,55,74,3,22,185,78,66
71,72,68,3,23,175,68,65
68,47,68,3,23,182,75,82
66,54,68,2,21,175,71,66
48,27,57,2,24,190,78,79
75,66,74,4,22,175,65,63
64,48,74,3,22,184,73,73
59,47,73,2,23,171,61,67
79,66,77,4,22,176,71,51
68,73,70,3,23,171,72,64
69,65,70,2,23,183,77,70
64,57,70,3,26,180,82,77
78,64,75,4,24,173,67,50
72,67,73,3,24,175,74,68
67,68,72,3,24,176,75,53
74,68,71,3,23,170,66,50
68,65,73,3,23,178,70,56
77,64,74,4,24,174,61,37
72,72,73,3,22,180,73,64
69,45,68,3,24,180,73,76
79,73,79,4,23,179,65,52
65,69,69,3,24,186,73,65
70,50,72,3,25,179,75,73
66,44,68,3,23,192,80,75
16,16,22,1,24,195,83,64
59,30,74,2,24,184,71,65
71,56,75,3,24,191,71,79
74,76,76,3,23,184,70,61
70,66,75,2,23,187,76,60
69,58,70,3,24,182,70,66
66,70,70,2,24,176,71,68
78,71,75,3,24,172,72,63
68,64,73,3,24,187,80,75
72,55,73,3,23,187,78,65
14,18,19,1,24,195,87,63
25,13,26,1,24,191,83,58
76,73,73,4,25,182,70,63
76,77,74,4,24,179,73,63
76,43,71,3,24,174,67,55
77,68,76,3,24,180,73,64
64,59,70,3,26,181,76,73
67,36,66,2,24,191,83,81
76,54,67,3,22,184,74,58
77,59,74,4,23,175,68,62
76,66,76,4,24,176,74,70
11,20,28,1,26,186,76,45
51,69,59,2,26,184,83,90
64,49,68,3,25,175,73,78
70,37,65,3,23,185,76,78
71,64,73,3,24,180,75,64
65,35,71,2,25,186,80,86
64,72,71,3,25,188,79,73
51,27,62,2,26,190,84,78
20,16,39,1,26,185,88,73
72,64,73,3,25,183,65,64
61,25,64,2,26,183,80,76
78,70,70,4,24,173,64,51
42,23,48,2,26,193,90,90
15,12,28,1,27,194,82,40
72,71,71,3,25,175,69,67
71,67,74,3,25,185,71,70
16,15,26,1,25,184,78,58
75,71,70,4,25,172,68,42
76,74,75,4,24,185,79,64
63,53,72,3,26,170,67,59
37,18,48,2,25,192,87,90
18,17,19,1,25,188,81,72
72,72,74,4,24,182,73,51
63,43,64,3,24,179,75,62
72,74,74,3,24,185,78,72
63,39,67,2,24,180,70,77
50,34,58,2,24,185,77,75
74,70,71,3,24,169,69,56
66,57,71,3,24,179,67,61
76,56,74,3,24,170,64,36
48,20,53,2,26,189,85,86
62,46,68,2,25,189,87,82
43,40,61,2,25,190,82,86
68,64,69,3,24,175,70,59
74,78,75,3,24,182,68,50
62,60,68,2,25,184,86,90
50,20,52,2,25,188,81,78
76,81,71,3,23,170,65,53
74,61,71,3,24,175,74,64
77,60,71,3,24,173,70,62
78,72,76,4,24,179,72,62
71,60,69,4,25,185,82,82
71,72,68,3,25,173,70,64
72,70,70,3,25,187,80,74
77,62,73,3,24,172,71,51
63,42,70,3,25,189,76,65
73,62,69,2,25,185,72,65
49,45,65,2,22,186,80,74
14,15,22,1,27,195,92,79
74,70,74,4,26,170,69,64
54,30,61,2,27,185,76,86
73,58,72,3,26,184,78,75
74,52,75,3,26,180,80,73
62,48,62,2,27,194,88,83
66,68,71,3,26,180,74,64
80,62,79,3,24,175,73,46
75,73,72,3,26,182,76,65
65,68,67,3,26,178,78,76
67,56,68,3,26,183,82,76
62,41,67,2,26,183,80,71
57,39,61,2,26,183,80,88
71,64,70,3,26,176,73,66
64,59,72,3,24,189,89,93
72,55,72,3,25,183,72,67
76,62,72,4,24,182,76,63
12,19,34,1,26,195,87,72
53,27,60,2,26,192,79,82
67,68,74,3,26,173,68,58
59,58,66,2,24,171,79,73
69,62,73,3,25,180,74,71
68,40,70,2,26,178,73,69
69,70,74,3,26,178,74,79
68,39,71,3,24,182,74,66
40,32,47,2,26,183,76,77
72,65,71,3,26,177,73,68
71,59,74,3,25,178,71,61
75,70,74,4,25,178,73,57
46,20,55,2,26,189,74,75
77,72,78,4,26,170,65,61
71,66,76,3,26,191,84,80
77,53,76,4,25,175,63,39
72,67,73,3,25,184,83,74
72,55,72,2,26,173,63,64
66,35,74,3,22,182,79,68
74,76,75,3,24,174,70,51
68,55,68,3,26,190,75,84
66,53,68,3,26,189,80,87
76,64,69,3,24,173,68,62
73,72,72,3,25,179,75,59
78,71,77,4,25,181,69,65
77,65,72,3,24,176,70,66
73,46,71,3,26,178,78,71
73,49,68,3,25,181,78,71
63,36,64,2,27,191,88,81
68,63,66,3,25,181,74,57
77,70,72,3,25,179,77,42
51,36,59,2,25,180,80,78
65,50,66,3,24,184,83,76
31,24,58,2,27,178,79,79
45,28,50,2,26,190,82,85
78,65,71,3,25,166,62,34
73,77,72,3,26,170,68,45
71,62,71,2,25,193,82,88
70,63,72,3,24,182,74,75
76,43,68,3,22,165,64,39
10,13,15,1,26,186,80,60
69,45,72,3,25,185,77,75
77,56,72,3,25,173,72,51
39,26,51,2,26,194,92,85
74,71,71,4,25,175,75,60
55,35,58,2,27,190,83,73
23,20,48,2,27,189,79,72
59,56,65,2,25,194,82,78
73,53,74,2,26,194,87,83
44,33,60,2,28,194,94,90
38,29,55,2,28,185,78,85
11,11,14,1,29,183,78,68
48,37,59,2,28,190,82,78
67,47,72,3,26,187,80,74
12,20,28,1,28,185,75,71
13,11,21,1,29,192,84,59
60,32,59,2,26,193,82,80
72,75,77,3,25,182,73,53
72,75,70,3,25,178,74,66
35,36,53,2,28,197,79,83
57,56,66,2,26,171,68,70
71,66,70,3,26,180,71,61
70,69,71,3,26,182,75,68
54,46,68,2,27,184,66,70
49,36,52,2,28,184,80,79
76,67,74,3,25,180,69,72
72,84,71,3,25,174,69,61
63,42,67,2,27,180,78,77
48,34,57,2,27,186,81,91
78,76,73,3,25,175,70,57
64,73,71,3,27,176,80,86
74,56,75,3,26,185,79,78
69,68,71,3,26,173,58,68
71,31,75,3,26,187,85,79
66,66,71,3,26,188,84,73
15,21,27,1,26,192,82,67
70,47,65,3,26,175,67,64
71,61,68,3,24,180,75,71
76,74,74,3,26,176,68,61
67,64,70,3,26,184,79,77
12,12,15,1,28,189,79,62
64,30,64,2,25,185,77,84
41,25,62,2,27,188,87,88
14,11,23,1,29,188,88,66
68,41,66,3,27,185,72,75
48,22,63,2,27,185,87,90
74,59,72,3,27,171,64,54
19,13,20,1,30,190,98,72
71,65,74,3,27,185,67,70
65,55,69,2,27,177,76,68
70,67,73,3,27,174,71,58
55,58,56,2,28,188,86,82
75,71,74,4,26,169,62,39
53,41,59,2,29,189,85,85
68,53,70,3,28,172,72,75
75,67,74,3,27,176,70,56
75,77,76,4,27,186,80,73
39,52,65,2,28,186,72,80
72,73,74,3,27,181,70,67
76,68,76,3,27,189,89,77
78,66,79,3,26,180,70,67
73,63,73,3,27,183,70,71
71,51,71,3,27,171,66,42
73,63,74,3,27,172,63,60
77,70,73,3,25,173,70,56
78,58,76,4,27,173,66,61
65,59,70,3,27,186,84,71
67,49,70,3,26,188,85,74
75,64,73,3,27,187,81,76
36,30,51,2,28,191,85,90
82,76,77,3,26,175,80,74
68,82,72,3,27,188,74,62
75,56,74,3,27,179,73,69
75,80,74,4,25,177,80,76
74,56,67,3,27,180,75,65
71,65,75,3,26,181,73,67
74,65,74,3,26,186,84,73
76,60,77,3,26,177,69,61
67,68,70,3,27,170,61,58
61,52,60,2,28,188,84,92
14,16,17,1,27,187,79,62
47,26,55,2,28,185,81,86
65,61,67,3,27,178,81,82
70,60,64,3,27,186,84,77
72,61,73,3,27,177,73,63
50,28,50,2,25,189,78,76
74,73,72,3,26,168,70,61
74,78,71,3,26,166,64,33
45,36,50,2,29,180,73,79
68,65,69,3,27,178,71,66
60,64,64,2,27,186,73,72
74,62,72,3,27,170,72,65
14,11,21,1,30,194,82,64
58,45,57,2,27,198,84,90
72,71,74,3,26,178,71,50
66,56,71,3,27,190,87,82
68,26,69,3,27,187,82,80
70,63,72,3,27,182,77,67
39,35,46,2,29,191,89,90
46,38,60,2,27,180,77,76
73,51,72,3,27,180,83,71
45,29,48,2,28,187,83,87
71,72,73,3,26,181,82,71
71,43,70,3,27,183,75,76
66,21,64,3,26,167,70,64
74,68,74,3,27,172,67,54
65,68,68,3,27,185,79,72
51,47,57,2,29,185,83,84
53,49,57,2,27,177,73,81
28,28,45,2,27,191,85,84
66,65,71,3,36,184,81,81
58,58,65,2,37,184,83,78
11,15,28,1,36,193,83,68
11,17,34,1,36,193,83,71
60,70,78,2,32,188,80,87
44,40,58,2,35,180,69,77
16,11,19,1,35,190,91,72
65,63,72,3,34,180,78,64
74,80,77,4,35,170,69,34
43,15,48,2,36,184,75,77
67,82,71,3,39,178,75,72
11,11,32,1,33,187,80,60
65,72,70,3,34,181,71,72
68,56,75,3,37,176,72,72
42,43,53,2,34,180,79,75
10,12,13,1,37,192,86,60
18,10,20,1,36,188,83,54
69,72,77,3,35,178,70,66
67,73,73,3,34,180,79,70
51,41,63,2,30,191,82,73
24,27,35,1,41,182,69,55
72,72,74,3,35,171,70,55
17,18,20,1,33,190,86,70
70,67,70,3,32,173,66,65
67,62,67,3,32,185,84,76
71,74,74,3,35,178,83,86
43,25,65,2,34,175,71,78
76,66,75,4,33,176,60,46
11,18,17,1,34,190,82,64
67,66,71,3,34,180,79,69
72,66,73,3,36,176,73,80
47,54,65,2,34,187,80,76
11,11,32,1,36,188,84,69
14,15,28,1,34,193,95,63
75,69,76,4,36,189,79,69
69,69,73,3,33,186,80,72
19,16,27,1,34,191,87,57
64,80,71,3,31,184,75,67
56,52,63,2,32,184,77,72
51,38,57,2,28,183,80,79
56,56,64,2,34,178,72,70
35,40,60,2,35,183,79,77
75,82,72,3,31,176,67,56
72,75,73,3,32,179,74,65
71,66,73,3,37,180,79,64
44,34,55,2,31,191,76,85
63,42,64,2,30,191,84,81
56,58,61,2,33,182,77,77
67,72,72,3,33,182,79,69
55,55,60,2,35,188,78,73
41,56,61,2,34,186,81,73
71,78,72,3,33,167,69,57
71,64,73,3,31,182,75,69
68,52,71,3,32,179,68,63
74,66,75,3,32,180,73,72
73,75,76,3,34,175,74,65
77,68,72,3,35,176,75,65
69,28,68,3,30,186,77,76
14,14,24,1,34,184,85,69
64,53,67,3,32,175,68,73
71,67,66,3,33,186,78,72
63,53,70,3,30,185,77,85
61,55,70,2,35,174,73,66
75,55,74,4,34,172,62,75
66,73,70,3,34,183,80,71
63,47,65,2,31,189,78,82
75,80,77,3,31,179,67,57
47,35,66,2,33,185,84,72
75,79,78,4,31,180,78,73
53,29,68,2,33,190,82,83
14,15,29,1,38,185,80,69
57,32,58,2,30,190,85,85
72,52,75,3,29,175,76,67
72,65,70,3,33,176,70,58
66,60,72,3,31,191,92,91
77,75,73,4,33,171,70,55
71,85,74,3,38,175,66,60
71,68,73,3,31,183,74,70
11,18,21,1,35,193,88,63
67,57,69,3,32,187,82,79
42,37,60,2,34,187,85,83
70,83,72,3,32,178,78,60
71,55,73,3,32,178,65,68
14,19,22,1,30,193,84,64
70,59,72,3,31,174,66,60
67,70,68,3,34,188,84,76
67,55,72,3,33,190,86,84
75,64,74,3,29,180,77,66
65,60,69,3,32,175,70,66
46,53,60,2,32,190,82,83
14,14,30,1,30,193,88,69
72,70,70,3,32,178,77,71
73,65,73,2,31,182,78,73
68,49,72,3,31,188,85,80
11,14,25,1,29,188,82,64
71,74,72,3,28,184,73,71
47,48,65,2,31,181,78,75
69,67,72,3,30,184,72,73
70,69,74,3,33,188,80,79
57,68,63,2,31,186,88,82
21,13,23,1,28,192,90,71
72,77,70,3,29,173,75,60
66,67,68,3,30,175,75,65
37,46,62,2,33,180,72,75
65,43,68,3,30,180,73,67
74,77,76,3,31,177,65,50
12,22,30,1,34,182,77,60
71,63,73,3,31,182,74,67
80,76,76,4,29,173,70,66
14,13,20,1,31,190,86,75
65,57,65,3,31,185,79,77
54,30,53,2,32,183,80,82
60,69,68,2,30,176,77,79
74,68,74,4,32,174,70,60
59,43,65,2,30,178,76,90
62,42,70,2,33,187,78,81
65,45,73,3,36,177,76,75
61,53,61,2,32,182,85,75
65,44,69,3,27,190,75,78
66,74,72,3,29,183,74,72
62,63,72,2,37,182,72,76
74,69,73,3,33,182,78,75
72,65,76,3,32,178,73,64
77,75,76,4,31,169,65,52
66,57,70,2,30,193,88,84
63,61,69,3,34,171,68,59
76,73,77,3,31,180,72,63
46,31,56,2,33,183,80,83
18,11,22,1,29,194,85,60
57,49,63,2,30,181,80,69
52,41,58,2,30,186,79,74
78,65,77,4,29,173,66,44
69,61,71,3,30,188,83,79
69,49,70,3,28,183,83,73
70,57,74,3,28,172,74,61
11,13,20,1,35,186,81,63
65,82,73,3,29,186,76,72
75,65,71,3,29,181,80,80
58,45,62,2,33,184,81,77
73,74,72,3,29,178,79,65
64,70,75,3,28,191,86,84
65,51,69,3,32,184,78,74
66,67,79,3,28,178,67,58
67,48,69,3,29,178,74,65
37,36,55,2,30,196,92,90
75,70,75,3,28,182,75,68
64,58,69,3,30,186,83,80
71,69,69,2,32,182,82,76
58,34,63,2,32,183,77,74
52,67,70,2,30,184,74,72
71,70,75,3,29,181,64,71
80,72,72,4,27,178,69,49
67,46,77,3,32,175,72,69
69,69,73,3,31,183,75,73
75,80,73,3,28,180,80,68
14,20,24,1,30,190,85,74
57,60,70,2,29,189,81,76
71,72,73,3,27,175,72,60
74,69,73,4,28,178,69,65
75,69,72,3,33,175,72,56
12,15,14,1,32,195,85,74
76,62,75,3,32,186,82,82
52,40,59,2,31,186,87,82
70,45,72,3,28,186,75,72
68,57,67,3,32,189,82,80
66,42,70,3,28,185,78,77
69,58,70,3,30,171,70,65
71,74,72,3,30,178,70,65
71,58,72,3,31,178,74,64
72,67,69,3,28,176,76,63
81,78,74,4,27,177,72,54
70,65,72,3,28,188,74,68
72,67,71,4,34,184,75,72
73,72,73,3,27,172,68,68
77,59,73,3,27,180,75,74
14,7,32,1,29,190,82,78
70,61,69,3,29,180,74,76
48,48,51,2,29,187,84,83
74,63,75,4,29,183,78,64
67,65,71,2,31,187,80,72
75,77,74,4,31,183,75,80
71,53,72,3,28,181,82,72
70,64,76,3,31,178,72,64
45,39,58,2,30,180,71,81
52,38,52,2,29,193,85,87
70,72,74,4,29,178,72,66
75,67,73,3,28,188,82,73
72,52,75,3,33,185,80,74
71,63,74,3,27,179,73,78
74,76,73,4,29,172,70,63
23,38,63,2,31,182,87,84
59,51,65,2,28,189,79,80
64,48,70,3,29,178,74,72
64,53,69,2,29,181,79,71
67,62,67,3,28,182,74,74
68,62,70,3,27,186,75,65
73,70,73,3,30,175,69,58
79,75,76,3,27,177,75,63
68,59,70,3,28,173,76,78
75,75,75,4,27,178,66,52
80,81,81,3,28,178,67,52
75,52,71,3,28,182,78,73
74,68,71,3,26,177,73,55
71,56,71,3,29,184,80,79
70,72,72,3,32,174,70,61
68,61,70,3,29,185,77,80
